CustomerLastName,CustomerFirstName,TrackName,AlbumTitle
O'Reilly,Hugh,Perfect Crime,Use Your Illusion I
O'Reilly,Hugh,The Garden,Use Your Illusion I
O'Reilly,Hugh,Civil War,Use Your Illusion II
O'Reilly,Hugh,Breakdown,Use Your Illusion II
O'Reilly,Hugh,Don't Cry,Use Your Illusion II
O'Reilly,Hugh,L'Arc En Ciel De Miles,Blue Moods
O'Reilly,Hugh,Jacob's Ladder,Blue Moods
O'Reilly,Hugh,The Pilgrim,A Matter of Life and Death
O'Reilly,Hugh,Folhas Secas,Compositores
O'Reilly,Hugh,Poeira,Compositores
O'Reilly,Hugh,Army Ants,Transmission
O'Reilly,Hugh,Gyroscope,Transmission
O'Reilly,Hugh,Release,Transmission
O'Reilly,Hugh,Babylon,Transmission
Pareek,Manoj,Shock Me,Greatest Kiss
Pareek,Manoj,She,Greatest Kiss
Pareek,Manoj,Black Night,Knocking at Your Back Door: The Best Of Deep Purple in the 80's
Pareek,Manoj,Pictures Of Home,Machine Head
Pareek,Manoj,Cascades : I'm Not Your Lover,Purpendicular
Pareek,Manoj,The Cut Runs Deep,Slaves And Masters
Pareek,Manoj,Love Don't Mean a Thing,Stormbringer
Pareek,Manoj,Lick It Up,The Battle Rages On
Pareek,Manoj,Pour Some Sugar On Me,Vault: Def Leppard's Greatest Hits
Pareek,Manoj,Action,Vault: Def Leppard's Greatest Hits
Pareek,Manoj,Groovus Interruptus,Outbreak
Pareek,Manoj,Cigano,Djavan Ao Vivo - Vol. 02
Pareek,Manoj,Acelerou,Djavan Ao Vivo - Vol. 02
Pareek,Manoj,Azul,Djavan Ao Vivo - Vol. 1
Pareek,Manoj,"Dois Pra Lá, Dois Pra Cá",Elis Regina-Minha História
Pareek,Manoj,Maria Rosa,Elis Regina-Minha História
Pareek,Manoj,Chaos-Control,[1997] Black Light Syndrome
Pareek,Manoj,Cursed Diamonds,Live [Disc 1]
Pareek,Manoj,High Head Blues,Live [Disc 2]
Pareek,Manoj,Hard To Handle,Live [Disc 2]
Pareek,Manoj,(White Man) In Hammersmith Palais,The Singles
Pareek,Manoj,Bankrobber,The Singles
Pareek,Manoj,Rock The Casbah,The Singles
Pareek,Manoj,Breathe,Beyond Good And Evil
Pareek,Manoj,True Believers,Beyond Good And Evil
Pareek,Manoj,"Concerto No.2 in F Major, BWV1047, I. Allegro",Bach: The Brandenburg Concertos
Pareek,Manoj,"Concerto for Piano No. 2 in F Minor, Op. 21: II. Larghetto",Chopin: Piano Concertos Nos. 1 & 2
Pareek,Manoj,Up An' Atom,Up An' Atom
Pareek,Manoj,Lemon Drop,Up An' Atom
Pareek,Manoj,Overtime,Up An' Atom
Pareek,Manoj,Don't Take Your Love From Me,Up An' Atom
Pareek,Manoj,The Trooper,Piece Of Mind
Pareek,Manoj,To Tame A Land,Piece Of Mind
Pareek,Manoj,Flash of The Blade,Powerslave
Pareek,Manoj,Rime of the Ancient Mariner,Powerslave
Pareek,Manoj,Brave New World,Rock In Rio [CD1]
Pareek,Manoj,Sign Of The Cross,Rock In Rio [CD1]
Pareek,Manoj,Hot Girl,"The Office, Season 1"
Peeters,Daan,Dog Eat Dog,Let There Be Rock
Peeters,Daan,Overdose,Let There Be Rock
Peeters,Daan,Love In An Elevator,Big Ones
Peeters,Daan,Janie's Got A Gun,Big Ones
Peeters,Daan,Deuces Are Wild,Big Ones
Peeters,Daan,Angel,Big Ones
Peeters,Daan,Master Of Puppets,Master Of Puppets
Peeters,Daan,Undertow,New Adventures In Hi-Fi
Peeters,Daan,Leave,New Adventures In Hi-Fi
Peeters,Daan,Love Removal Machine,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]"
Peeters,Daan,Sweet Soul Sister,"Pure Cult: The Best Of The Cult (For Rockers, Ravers, Lovers & Sinners) [UK]"
Peeters,Daan,I Looked At You,The Doors
Peeters,Daan,"De Do Do Do, De Da Da Da",The Police Greatest Hits
Peeters,Daan,Time Is On My Side,"Hot Rocks, 1964-1971 (Disc 1)"
Peeters,Daan,Under My Thumb,"Hot Rocks, 1964-1971 (Disc 1)"
Peeters,Daan,Saint Of Me,No Security
Peeters,Daan,You Got Me Rocking,Voodoo Lounge
Peeters,Daan,Suck On The Jugular,Voodoo Lounge
Peeters,Daan,Sister Awake,Tangents
Peeters,Daan,Life Line,Tangents
Peeters,Daan,Babylon,Transmission
Peeters,Daan,Boris The Spider,My Generation - The Very Best Of The Who
Peeters,Daan,Let's See Action,My Generation - The Very Best Of The Who
Peeters,Daan,Stripsearch,Album Of The Year
Peeters,Daan,She Loves Me Not,Album Of The Year
Peeters,Daan,Caffeine,Angel Dust
Peeters,Daan,Kindergarten,Angel Dust
Peeters,Daan,Easy,Angel Dust
Peeters,Daan,Cuckoo For Caca,King For A Day Fool For A Lifetime
Peeters,Daan,What A Day,King For A Day Fool For A Lifetime
Peeters,Daan,Falling To Pieces,The Real Thing
Peeters,Daan,Woodpecker From Mars,The Real Thing
Peeters,Daan,Save The Children,Seek And Shall Find: More Of The Best (1963-1981)
Peeters,Daan,You Sure Love To Ball,Seek And Shall Find: More Of The Best (1963-1981)
Peeters,Daan,Rhinocerous,Rotten Apples: Greatest Hits
Peeters,Daan,Cherub Rock,Rotten Apples: Greatest Hits
Peeters,Daan,Disarm,Rotten Apples: Greatest Hits
Peeters,Daan,Bullet With Butterfly Wings,Rotten Apples: Greatest Hits
Peterson,Jennifer,Perfect Crime,Use Your Illusion I
Peterson,Jennifer,Bad Obsession,Use Your Illusion I
Peterson,Jennifer,Stone Free,Are You Experienced?
Peterson,Jennifer,Satch Boogie,Surfing with the Alien (Remastered)
Peterson,Jennifer,Salve Simpatia,Jorge Ben Jor 25 Anos
Peterson,Jennifer,Filho Maravilha,Jorge Ben Jor 25 Anos
Peterson,Jennifer,Dance Enquanto é Tempo,Jota Quest-1995
Peterson,Jennifer,Voce Inteira,Cafezinho
Peterson,Jennifer,Enquanto O Dia Não Vem,Cafezinho
Peterson,Jennifer,Turbo Lover,Living After Midnight
Peterson,Jennifer,Plaster Caster,Unplugged [Live]
Peterson,Jennifer,Every Time I Look At You,Unplugged [Live]
Peterson,Jennifer,Dazed And Confused,BBC Sessions [Disc 2] [Live]
Peterson,Jennifer,Walter's Walk,Coda
Peterson,Jennifer,Dancing Days,Houses Of The Holy
Peterson,Jennifer,All My Love,In Through The Out Door
Peterson,Jennifer,The Zoo,20th Century Masters - The Millennium Collection: The Best of Scorpions
Peterson,Jennifer,I Can't Explain,20th Century Masters - The Millennium Collection: The Best of Scorpions
Peterson,Jennifer,Put Your Head Out,House of Pain
Peterson,Jennifer,"Danny Boy, Danny Boy",House of Pain
Peterson,Jennifer,One For The Road,House of Pain
Peterson,Jennifer,Chapa o Coco,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro
Peterson,Jennifer,Todo o Carnaval tem seu Fim,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro
Peterson,Jennifer,Funk de Bamba,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro
Peterson,Jennifer,The Beginning of the End,"LOST, Season 4"
Peterson,Jennifer,Samba Da Volta,Vinícius De Moraes - Sem Limite
Peterson,Jennifer,Canto De Ossanha,Vinícius De Moraes - Sem Limite
Peterson,Jennifer,Intro,Rock In Rio [CD1]
Peterson,Jennifer,Ghost Of The Navigator,Rock In Rio [CD1]
Peterson,Jennifer,Wrathchild,Rock In Rio [CD1]
Peterson,Jennifer,Blood Brothers,Rock In Rio [CD1]
Peterson,Jennifer,Navegar Impreciso,Acústico MTV
Peterson,Jennifer,Life During Wartime,Acústico MTV
Peterson,Jennifer,Tendo A Lua,Arquivo II
Peterson,Jennifer,Busca Vida,Arquivo II
Peterson,Jennifer,Ela Disse Adeus,Arquivo II
Peterson,Jennifer,Óculos,Arquivo Os Paralamas Do Sucesso
Peterson,Jennifer,Tarde Em Itapoã,Chill: Brazil (Disc 2)
Philips,Mark,Right Through You,Jagged Little Pill
Philips,Mark,Not The Doctor,Jagged Little Pill
Philips,Mark,Bleed The Freak,Facelift
Philips,Mark,Confusion,Facelift
Philips,Mark,Por Causa De Você,Warner 25 Anos
Philips,Mark,Angela,Warner 25 Anos
Philips,Mark,Master Of Puppets,Plays Metallica By Four Cellos
Philips,Mark,Welcome Home (Sanitarium),Plays Metallica By Four Cellos
Philips,Mark,Set It Off,Audioslave
Philips,Mark,Knockin On Heavens Door,The Cream Of Clapton
Philips,Mark,Wonderful Tonight,The Cream Of Clapton
Philips,Mark,Carouselambra,In Through The Out Door
Philips,Mark,I'm Gonna Crawl,In Through The Out Door
Philips,Mark,Rock & Roll,IV
Philips,Mark,Stairway To Heaven,IV
Philips,Mark,Endgame,Out Of Time
Philips,Mark,Country Feedback,Out Of Time
Philips,Mark,Talk About The Passion,The Best Of R.E.M.: The IRS Years
Philips,Mark,Green Grow The Rushes,The Best Of R.E.M.: The IRS Years
Philips,Mark,I Believe,The Best Of R.E.M.: The IRS Years
Philips,Mark,It's The End Of The World As We Know It (And I Feel Fine),The Best Of R.E.M.: The IRS Years
Philips,Mark,Onde Anda Você,Vinícius De Moraes - Sem Limite
Philips,Mark,Quanta (Live),Quanta Gente Veio Ver (Live)
Philips,Mark,Pela Internet (Live),Quanta Gente Veio Ver (Live)
Philips,Mark,"Say It Loud, I'm Black And I'm Proud Pt.1",Sex Machine
Philips,Mark,I'm Real,Sex Machine
Philips,Mark,"Whatever It Is, I Just Can't Stop",Emergency On Planet Earth
Philips,Mark,Destitute Illusions,Synkronized
Philips,Mark,Light Years,The Return Of The Space Cowboy
Philips,Mark,Are You Gonna Be My Girl,Get Born
Philips,Mark,Take It Or Leave It,Get Born
Philips,Mark,May This Be Love,Are You Experienced?
Philips,Mark,The Wind Cries Mary,Are You Experienced?
Philips,Mark,Lords of Karma,Surfing with the Alien (Remastered)
Philips,Mark,Os Alquimistas Estão Chegando,Jorge Ben Jor 25 Anos
Philips,Mark,As Dores do Mundo,Jota Quest-1995
Philips,Mark,Sem Sentido,Jota Quest-1995
Philips,Mark,Equinocio,Cafezinho
Ralston,Frank,Sunday Bloody Sunday,War
Ralston,Frank,New Year's Day,War
Ralston,Frank,Meet Kevin Johnson,"LOST, Season 4"
Ralston,Frank,Muita Bobeira,Duos II
Ralston,Frank,Say Hello 2 Heaven,Temple of the Dog
Ralston,Frank,All Night Thing,Temple of the Dog
Ralston,Frank,Scar On the Sky,Carry On
Ralston,Frank,Until We Fall,Revelations
Ralston,Frank,Show Me How to Live (Live at the Quart Festival),Revelations
Ralston,Frank,"The Messiah: Behold, I Tell You a Mystery... The Trumpet Shall Sound",Handel: The Messiah (Highlights)
Ralston,Frank,"Requiem, Op.48: 4. Pie Jesu","Fauré: Requiem, Ravel: Pavane & Others"
Ralston,Frank,Branch Closing,"The Office, Season 3"
Ralston,Frank,"Piano Sonata No. 14 in C Sharp Minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto",Beethoven Piano Sonatas: Moonlight & Pastorale
Ralston,Frank,"Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat",Berlioz: Symphonie Fantastique
Ralston,Frank,Rehab,Back to Black
Ralston,Frank,He Can Only Hold Her,Back to Black
Ralston,Frank,That's The Way,Led Zeppelin III
Ralston,Frank,Ten Years Gone,Physical Graffiti [Disc 2]
Ralston,Frank,Achilles Last Stand,Presence
Ralston,Frank,Tea For One,Presence
Ralston,Frank,No Quarter,The Song Remains The Same (Disc 2)
Ralston,Frank,Música De Trabalho,A TempestadeTempestade Ou O Livro Dos Dias
Ralston,Frank,Dezesseis,A TempestadeTempestade Ou O Livro Dos Dias
Ralston,Frank,O Livro Dos Dias,A TempestadeTempestade Ou O Livro Dos Dias
Ralston,Frank,Indios,Mais Do Mesmo
Ralston,Frank,[Untitled],Rotten Apples: Greatest Hits
Ralston,Frank,Nothing To Say,A-Sides
Ralston,Frank,The Convict,"The Office, Season 3"
Ralston,Frank,Back from Vacation,"The Office, Season 3"
Ralston,Frank,Producer's Cut: The Return,"The Office, Season 3"
Ralston,Frank,Phyllis's Wedding,"The Office, Season 3"
Ralston,Frank,Turn The Page,Garage Inc. (Disc 1)
Ralston,Frank,Astronomy,Garage Inc. (Disc 1)
Ralston,Frank,A Kind Of Magic,Greatest Hits II
Ralston,Frank,I Want To Break Free,Greatest Hits II
Ralston,Frank,Who Wants To Live Forever,Greatest Hits II
Ralston,Frank,The Invisible Man,Greatest Hits II
Ralston,Frank,Rappers Reais,Os Cães Ladram Mas A Caravana Não Pára
Ramos,Fernanda,Dust N' Bones,Use Your Illusion I
Ramos,Fernanda,Live and Let Die,Use Your Illusion I
Ramos,Fernanda,The Memory Remains,ReLoad
Ramos,Fernanda,The Unforgiven II,ReLoad
Ramos,Fernanda,Slither,ReLoad
Ramos,Fernanda,Bad Seed,ReLoad
Ramos,Fernanda,Black Light Syndrome,[1997] Black Light Syndrome
Ramos,Fernanda,Midnight From The Inside Out,Live [Disc 1]
Ramos,Fernanda,Sometimes Salvation,Live [Disc 1]
Ramos,Fernanda,Girl From A Pawnshop,Live [Disc 1]
Ramos,Fernanda,Title Song,Live [Disc 2]
Ramos,Fernanda,Soul Singing,Live [Disc 2]
Ramos,Fernanda,Lay Down Sally,The Cream Of Clapton
Ramos,Fernanda,Duelists,Powerslave
Ramos,Fernanda,Powerslave,Powerslave
Ramos,Fernanda,Aloha,A TempestadeTempestade Ou O Livro Dos Dias
Ramos,Fernanda,Será,Mais Do Mesmo
Ramos,Fernanda,Pais E Filhos,Mais Do Mesmo
Ramos,Fernanda,Rock And Roll Is Dead,Greatest Hits
Ramos,Fernanda,I Belong To You,Greatest Hits
Ramos,Fernanda,Casa,Lulu Santos - RCA 100 Anos De Música - Álbum 01
Ramos,Fernanda,A Cura,Lulu Santos - RCA 100 Anos De Música - Álbum 01
Ramos,Fernanda,Sereia,Lulu Santos - RCA 100 Anos De Música - Álbum 01
Ramos,Fernanda,Heart Of Lothian: Wide Boy / Curtain Call,Misplaced Childhood
Ramos,Fernanda,Cérebro Eletrônico,Barulhinho Bom
Ramos,Fernanda,A Menina Dança,Barulhinho Bom
Ramos,Fernanda,You've Been A Long Time Coming,Seek And Shall Find: More Of The Best (1963-1981)
Ramos,Fernanda,"Abraham, Martin And John",Seek And Shall Find: More Of The Best (1963-1981)
Ramos,Fernanda,Everything I Need,The Best Of Men At Work
Ramos,Fernanda,Help Yourself,Frank
Ramos,Fernanda,"Suite No. 3 in D, BWV 1068: III. Gavotte I & II",Bach: Orchestral Suites Nos. 1 - 4
Ramos,Fernanda,"Music for the Funeral of Queen Mary: VI. ""Thou Knowest, Lord, the Secrets of Our Hearts""",Purcell: Music for the Queen Mary
Ramos,Fernanda,"Symphony No. 2, Op. 16 -  ""The Four Temperaments"": II. Allegro Comodo e Flemmatico",Nielsen: The Six Symphonies
Ramos,Fernanda,"String Quartet No. 12 in C Minor, D. 703 ""Quartettsatz"": II. Andante - Allegro assai",Schubert: The Late String Quartets & String Quintet (3 CD's)
Ramos,Fernanda,Fast As a Shark,Restless and Wild
Ramos,Fernanda,Snowballed,For Those About To Rock We Salute You
Ramos,Fernanda,Go Down,Let There Be Rock
Ramos,Fernanda,Hell Ain't A Bad Place To Be,Let There Be Rock
Rocha,Alexandre,Leper Messiah,Master Of Puppets
Rocha,Alexandre,Damage Inc.,Master Of Puppets
Rocha,Alexandre,Green Disease,Riot Act
Rocha,Alexandre,Why Go,Ten
Rocha,Alexandre,Animal,Vs.
Rocha,Alexandre,Leash,Vs.
Rocha,Alexandre,Wanted Dread And Alive,Greatest Hits
Rocha,Alexandre,The Great Gig In The Sky,Dark Side Of The Moon
Rocha,Alexandre,Bossa,Os Cães Ladram Mas A Caravana Não Pára
Rocha,Alexandre,Nega Do Cabelo Duro,Os Cães Ladram Mas A Caravana Não Pára
Rocha,Alexandre,You're My Best Friend,Greatest Hits I
Rocha,Alexandre,Seven Seas Of Rhye,Greatest Hits I
Rocha,Alexandre,"Get Down, Make Love",News Of The World
Rocha,Alexandre,Get Up,Green
Rocha,Alexandre,Untitled,Green
Rocha,Alexandre,Be Mine,New Adventures In Hi-Fi
Rocha,Alexandre,Redundant,International Superhits
Rocha,Alexandre,Into The Light,Into The Light
Rocha,Alexandre,Cry For Love,Into The Light
Rocha,Alexandre,Grito De Alerta,Meus Momentos
Rocha,Alexandre,Lindo Lago Do Amor,Meus Momentos
Rocha,Alexandre,Ponto De Interrogação,Meus Momentos
Rocha,Alexandre,Voce Nao Entende Nada - Cotidiano,Minha Historia
Rocha,Alexandre,O Leaozinho,Minha Historia
Rocha,Alexandre,Top Top,Minha História
Rocha,Alexandre,2 Minutes To Midnight,Powerslave
Rocha,Alexandre,Losfer Words,Powerslave
Rocha,Alexandre,Bora-Bora,Acústico MTV
Rocha,Alexandre,I Feel Good (I Got You) - Sossego,Acústico MTV
Rocha,Alexandre,Sincero Breu,Acústico MTV
Rocha,Alexandre,Selvagem,Acústico MTV
Rocha,Alexandre,O Descobridor Dos Sete Mares,Serie Sem Limite (Disc 1)
Rocha,Alexandre,Não Vou Ficar,Serie Sem Limite (Disc 1)
Rocha,Alexandre,Cristina Nº 2,Serie Sem Limite (Disc 1)
Rocha,Alexandre,O Que Me Importa,Serie Sem Limite (Disc 2)
Rocha,Alexandre,Eu Amo Você,Serie Sem Limite (Disc 2)
Rocha,Alexandre,Nosso Adeus,Serie Sem Limite (Disc 2)
Rocha,Alexandre,Is This Love (Live),Quanta Gente Veio Ver (Live)
Rojas,Luis,Good Golly Miss Molly,"Chronicle, Vol. 2"
Rojas,Luis,Wrote A Song For Everyone,"Chronicle, Vol. 2"
Rojas,Luis,See You,The Colour And The Shape
Rojas,Luis,I Get A Kick Out Of You,My Way: The Best Of Frank Sinatra [Disc 1]
Rojas,Luis,Fly Me To The Moon,My Way: The Best Of Frank Sinatra [Disc 1]
Rojas,Luis,Mack The Knife,My Way: The Best Of Frank Sinatra [Disc 1]
Rojas,Luis,Funk Hum,Roda De Funk
Rojas,Luis,Forty Days Instrumental,Roda De Funk
Rojas,Luis,Pau-De-Arara,As Canções de Eu Tu Eles
Rojas,Luis,Stir It Up (Live),Quanta Gente Veio Ver (Live)
Rojas,Luis,A Novidade (Live),Quanta Gente Veio Ver (Live)
Rojas,Luis,Realce,Unplugged
Rojas,Luis,Aquele Abraço,Unplugged
Rojas,Luis,Re-Align,Faceless
Rojas,Luis,Holiday,American Idiot
Rojas,Luis,Homecoming / The Death Of St. Jimmy / East 12th St. / Nobody Likes You / Rock And Roll Girlfriend / We're Coming Home Again,American Idiot
Rojas,Luis,Hero,"Battlestar Galactica, Season 3"
Rojas,Luis,The Woman King,"Battlestar Galactica, Season 3"
Rojas,Luis,"Crossroads, Pt. 2","Battlestar Galactica, Season 3"
Rojas,Luis,Better Halves,"Heroes, Season 1"
Rojas,Luis,The Fix,"Heroes, Season 1"
Rojas,Luis,Parasite,"Heroes, Season 1"
Rojas,Luis,The Glass Ballerina,"Lost, Season 3"
Rojas,Luis,Walkabout,"Lost, Season 1"
Rojas,Luis,I Do,"Lost, Season 3"
Rojas,Luis,The Tower,Chemical Wedding
Rojas,Luis,Killing Floor,Chemical Wedding
Rojas,Luis,Madalena,Elis Regina-Minha História
Rojas,Luis,Aprendendo A Jogar,Elis Regina-Minha História
Rojas,Luis,Badge,The Cream Of Clapton
Rojas,Luis,Sunshine Of Your Love,The Cream Of Clapton
Rojas,Luis,Wearing And Tearing,Coda
Rojas,Luis,The Crunge,Houses Of The Holy
Rojas,Luis,The Ocean,Houses Of The Holy
Rojas,Luis,Hot Dog,In Through The Out Door
Rojas,Luis,Black Dog,IV
Rojas,Luis,Misty Mountain Hop,IV
Rojas,Luis,"Scheherazade, Op. 35: I. The Sea and Sindbad's Ship",Scheherazade
Sampaio,Madalena,Wave (Os Cariocas),Vozes do MPB
Sampaio,Madalena,Garota de Ipanema (Dick Farney),Vozes do MPB
Sampaio,Madalena,Seventh Son of a Seventh Son,Seventh Son of a Seventh Son
Sampaio,Madalena,The Clairvoyant,Seventh Son of a Seventh Son
Sampaio,Madalena,Caught Somewhere in Time,Somewhere in Time
Sampaio,Madalena,Sea of Madness,Somewhere in Time
Sampaio,Madalena,Lanterna Dos Afogados,Arquivo Os Paralamas Do Sucesso
Sampaio,Madalena,Meu Erro,Arquivo Os Paralamas Do Sucesso
Sampaio,Madalena,Selvagem,Arquivo Os Paralamas Do Sucesso
Sampaio,Madalena,Bark at the Moon,Bark at the Moon (Remastered)
Sampaio,Madalena,"Mama, I'm Coming Home",No More Tears (Remastered)
Sampaio,Madalena,Believer,Tribute
Sampaio,Madalena,Whiskey In The Jar,Garage Inc. (Disc 1)
Sampaio,Madalena,Lilás,Djavan Ao Vivo - Vol. 02
Sampaio,Madalena,Um Amor Puro,Djavan Ao Vivo - Vol. 02
Sampaio,Madalena,Magnetic Ocean,Blue Moods
Sampaio,Madalena,She Wears Black,Blue Moods
Sampaio,Madalena,For the Greater Good of God,A Matter of Life and Death
Sampaio,Madalena,Where Eagles Dare,A Real Dead One
Sampaio,Madalena,Can I Play With Madness,A Real Live One
Sampaio,Madalena,The Wicker Man,Brave New World
Sampaio,Madalena,The Thin Line Between Love & Hate,Brave New World
Sampaio,Madalena,Face In The Sand,Dance Of Death
Sampaio,Madalena,The Fugitive,Fear Of The Dark
Sampaio,Madalena,04 - Running Free,Iron Maiden
Sampaio,Madalena,Another Life,Killers
Sampaio,Madalena,2 Minutes To Midnight,Live After Death
Sampaio,Madalena,Run To The Hills,Live After Death
Sampaio,Madalena,Wrathchild,Live At Donington 1992 (Disc 1)
Sampaio,Madalena,Desire,Rattle And Hum
Sampaio,Madalena,Pride (In The Name Of Love),Rattle And Hum
Sampaio,Madalena,The Star Spangled Banner,Rattle And Hum
Sampaio,Madalena,I Still Haven't Found What I'm Looking For,The Best Of 1980-1990
Sampaio,Madalena,Sweetest Thing,The Best Of 1980-1990
Sampaio,Madalena,Seconds,War
Sampaio,Madalena,Red Light,War
Sampaio,Madalena,Lemon,Zooropa
Sampaio,Madalena,The Wanderer,Zooropa
Schneider,Hannah,She Loves Me Not,Album Of The Year
Schneider,Hannah,Paths Of Glory,Album Of The Year
Schneider,Hannah,Fear Is The Key,Fear Of The Dark
Schneider,Hannah,01 - Prowler,Iron Maiden
Schneider,Hannah,The Ides Of March,Killers
Schneider,Hannah,Drifter,Killers
Schneider,Hannah,The Number Of The Beast,Live After Death
Schneider,Hannah,Phantom Of The Opera,Live After Death
Schneider,Hannah,Afraid To Shoot Strangers,Live At Donington 1992 (Disc 1)
Schneider,Hannah,The Trooper,Live At Donington 1992 (Disc 2)
Schneider,Hannah,Run Silent Run Deep,No Prayer For The Dying
Schneider,Hannah,Still Life,Piece Of Mind
Schneider,Hannah,Back in the Village,Powerslave
Schneider,Hannah,Blood Brothers,Rock In Rio [CD1]
Schneider,Hannah,The Number Of The Beast,Rock In Rio [CD2]
Schneider,Hannah,The Prophecy,Seventh Son of a Seventh Son
Schneider,Hannah,Dancing In The Street,Diver Down
Schneider,Hannah,Eruption,"The Best Of Van Halen, Vol. I"
Schneider,Hannah,Jump,"The Best Of Van Halen, Vol. I"
Schneider,Hannah,Right Now,"The Best Of Van Halen, Vol. I"
Schneider,Hannah,Eruption,Van Halen
Schneider,Hannah,Feel Your Love Tonight,Van Halen
Schneider,Hannah,One I Want,Van Halen III
Schneider,Hannah,Year to the Day,Van Halen III
Schneider,Hannah,Big Machine,Contraband
Schneider,Hannah,Tuesday's Gone,Garage Inc. (Disc 1)
Schneider,Hannah,The More I See,Garage Inc. (Disc 1)
Schneider,Hannah,Sítio Do Pica-Pau Amarelo,Unplugged
Schneider,Hannah,Faceless,Faceless
Schneider,Hannah,Make Me Believe,Faceless
Schneider,Hannah,Re-Align,Faceless
Schneider,Hannah,Damage Case,Garage Inc. (Disc 2)
Schneider,Hannah,The Four Horsemen,Kill 'Em All
Schneider,Hannah,Whiplash,Kill 'Em All
Schneider,Hannah,Metal Militia,Kill 'Em All
Schneider,Hannah,Until It Sleeps,Load
Schneider,Hannah,Cure,Load
Schneider,Hannah,Snowblind,Black Sabbath Vol. 4 (Remaster)
Schröder,Niklas,Atras Da Porta,Minha Historia
Schröder,Niklas,Tatuagem,Minha Historia
Schröder,Niklas,Pristina,Album Of The Year
Schröder,Niklas,Caffeine,Angel Dust
Schröder,Niklas,RV,Angel Dust
Schröder,Niklas,Everything's Ruined,Angel Dust
Schröder,Niklas,Out On The Tiles,Led Zeppelin III
Schröder,Niklas,Bron-Y-Aur Stomp,Led Zeppelin III
Schröder,Niklas,Down By The Seaside,Physical Graffiti [Disc 2]
Schröder,Niklas,Boogie With Stu,Physical Graffiti [Disc 2]
Schröder,Niklas,For Your Life,Presence
Schröder,Niklas,Hots On For Nowhere,Presence
Schröder,Niklas,Slowness,Carried to Dust (Bonus Track Version)
Schröder,Niklas,Under Pressure,Greatest Hits II
Schröder,Niklas,I Want It All,Greatest Hits II
Schröder,Niklas,I Need Love,Come Taste The Band
Schröder,Niklas,Into The Fire,Deep Purple In Rock
Schröder,Niklas,No One Came,Fireball
Schröder,Niklas,Hush,Knocking at Your Back Door: The Best Of Deep Purple in the 80's
Schröder,Niklas,Space Truckin',Machine Head
Schröder,Niklas,A Touch Away,Purpendicular
Schröder,Niklas,Love Conquers All,Slaves And Masters
Schröder,Niklas,You Can't Do it Right (With the One You Love),Stormbringer
Schröder,Niklas,Ramshackle Man,The Battle Rages On
Schröder,Niklas,Two Steps Behind [Acoustic Version],Vault: Def Leppard's Greatest Hits
Schröder,Niklas,Rock Of Ages,Vault: Def Leppard's Greatest Hits
Schröder,Niklas,Outbreak,Outbreak
Schröder,Niklas,Álibi,Djavan Ao Vivo - Vol. 02
Schröder,Niklas,Oceano,Djavan Ao Vivo - Vol. 1
Schröder,Niklas,Creep,Core
Schröder,Niklas,Soldier Side - Intro,Mezmerize
Schröder,Niklas,Violent Pornography,Mezmerize
Schröder,Niklas,Dark Corners,[1997] Black Light Syndrome
Schröder,Niklas,Midnight From The Inside Out,Live [Disc 1]
Schröder,Niklas,Miracle To Me,Live [Disc 1]
Schröder,Niklas,Title Song,Live [Disc 2]
Schröder,Niklas,Remedy,Live [Disc 2]
Schröder,Niklas,Tommy Gun,The Singles
Silk,Martha,"Diga Lá, Coração",Meus Momentos
Silk,Martha,Comportamento Geral,Meus Momentos
Silk,Martha,Podres Poderes,Minha Historia
Silk,Martha,Queixa,Minha Historia
Silk,Martha,Ando Meio Desligado,Minha História
Silk,Martha,Vida De Cachorro,Minha História
Silk,Martha,Meu Refrigerador Não Funciona,Minha História
Silk,Martha,Smoke On The Water,MK III The Final Concerts [Disc 1]
Silk,Martha,Trampled Under Foot,Physical Graffiti [Disc 1]
Silk,Martha,Hallowed Be Thy Name,Rock In Rio [CD2]
Silk,Martha,Sanctuary,Rock In Rio [CD2]
Silk,Martha,Uma Brasileira,Arquivo II
Silk,Martha,Saber Amar,Arquivo II
Silk,Martha,O Amor Nao Sabe Esperar,Arquivo II
Silk,Martha,Caleidoscópio,Arquivo Os Paralamas Do Sucesso
Silk,Martha,Balanço,Serie Sem Limite (Disc 2)
Silk,Martha,Comida,Acústico
Silk,Martha,Os Cegos Do Castelo,Acústico
Silk,Martha,Flores,Acústico
Silk,Martha,Cabeça Dinossauro,Acústico
Silk,Martha,Homem Primata (Vinheta),Acústico
Silk,Martha,Beira Mar,Unplugged
Silk,Martha,Metal Meltdown,Living After Midnight
Silk,Martha,Diamonds And Rust (Live),Living After Midnight
Silk,Martha,Invisible Kid,St. Anger
Silk,Martha,Eye Of The Beholder,...And Justice For All
Silk,Martha,The Duke,Miles Ahead
